"Date","Symbol","Marketcapname","Sector"
"01-01-2024","HFCL","Largecap","Telecom"
"01-01-2024","HSCL","Largecap","Chemicals"
"01-01-2024","TRENT","Largecap","Consumer Discretionary"
"01-01-2024","LICHSGFIN","Largecap","Financials"
"01-01-2024","LUPIN","Largecap","Healthcare"
"01-01-2024","MRF","Largecap","Auto"
"01-01-2024","ONGC","Largecap","Energy"
"01-01-2024","PIDILITIND","Largecap","Chemicals"
"01-01-2024","TATAPOWER","Largecap","Power & Utilities"
"01-01-2024","ACC","Largecap","Building Materials"
"01-01-2024","THERMAX","Largecap","Industrials"
"01-01-2024","TORNTPHARM","Largecap","Healthcare"
"01-01-2024","AMBUJACEM","Largecap","Building Materials"
"01-01-2024","BAJAJHLDNG","Largecap","Financials"
"01-01-2024","BHARATFORG","Largecap","Industrials"
"01-01-2024","BOSCHLTD","Largecap","Auto"
"01-01-2024","SIEMENS","Largecap","Industrials"
"01-01-2024","TMPV","Largecap","Auto"
"01-01-2024","VOLTAS","Largecap","Consumer Discretionary"
"01-01-2024","GLAXO","Largecap","Healthcare"
"01-01-2024","TATACHEM","Midcap","Chemicals"
"01-01-2024","NESTLEIND","Largecap","FMCG"
"01-01-2024","TATACONSUM","Largecap","FMCG"
"01-01-2024","EIHOTEL","Midcap","Services"
"01-01-2024","INDHOTEL","Largecap","Services"
"01-01-2024","CASTROLIND","Midcap","Chemicals"
"01-01-2024","APOLLOTYRE","Largecap","Auto"
"01-01-2024","BBTC","Midcap","Auto"
"01-01-2024","PHOENIXLTD","Largecap","Realty"
"01-01-2024","SWANCORP","Midcap","Textiles"
"01-01-2024","GILLETTE","Largecap","FMCG"
"01-01-2024","APOLLOHOSP","Largecap","Healthcare"
"01-01-2024","SHRIRAMFIN","Largecap","Financials"
"01-01-2024","NAVA","Midcap","Miscellaneous"
"01-01-2024","HINDCOPPER","Largecap","Metals & Mining"
"01-01-2024","ANANTRAJ","Largecap","Realty"
"01-01-2024","KEI","Largecap","Industrials"
"01-01-2024","TRIDENT","Midcap","Textiles"
"01-01-2024","GVT&D","Largecap","Industrials"
"01-01-2024","KPIL","Largecap","Realty"
"01-01-2024","JMFINANCIL","Midcap","Financials"
"01-01-2024","SCI","Midcap","Transportation"
"01-01-2024","ITI","Largecap","Aerospace & Defence"
"01-01-2024","POONAWALLA","Largecap","Financials"
"01-01-2024","NEULANDLAB","Largecap","Healthcare"
"01-01-2024","SUNPHARMA","Largecap","Healthcare"
"01-01-2024","AUROPHARMA","Largecap","Healthcare"
"01-01-2024","NMDC","Largecap","Metals & Mining"
"01-01-2024","BLUEDART","Midcap","Transportation"
"01-01-2024","IOC","Largecap","Energy"
"01-01-2024","EMAMILTD","Midcap","FMCG"
"01-01-2024","CONCOR","Largecap","Transportation"
"01-01-2024","CHOICEIN","Midcap","Financials"
"01-01-2024","BANKBARODA","Largecap","Bank"
"01-01-2024","WELCORP","Largecap","Industrials"
"01-01-2024","BANKINDIA","Largecap","Bank"
"01-01-2024","GAIL","Largecap","Energy"
"01-01-2024","ENGINERSIN","Midcap","Realty"
"01-01-2024","GMDCLTD","Midcap","Metals & Mining"
"01-01-2024","INDUSINDBK","Largecap","Bank"
"01-01-2024","J&KBANK","Midcap","Bank"
"01-01-2024","AXISBANK","Largecap","Bank"
"01-01-2024","GLENMARK","Largecap","Healthcare"
"01-01-2024","ZYDUSLIFE","Largecap","Healthcare"
"01-01-2024","AJANTPHARM","Largecap","Healthcare"
"01-01-2024","GODREJCP","Largecap","FMCG"
"01-01-2024","OLECTRA","Midcap","Auto"
"01-01-2024","BHARTIARTL","Largecap","Telecom-Service"
"01-01-2024","PNB","Largecap","Bank"
"01-01-2024","OFSS","Largecap","I.T"
"01-01-2024","UBL","Largecap","FMCG"
"01-01-2024","GRANULES","Largecap","Healthcare"
"01-01-2024","CANBK","Largecap","Bank"
"01-01-2024","DIVISLAB","Largecap","Healthcare"
"01-01-2024","RADICO","Largecap","FMCG"
"01-01-2024","JSL","Largecap","Metals & Mining"
"01-01-2024","UNOMINDA","Largecap","Auto"
"01-01-2024","NTPC","Largecap","Power & Utilities"
"01-01-2024","JBMA","Midcap","Auto"
"01-01-2024","JPPOWER","Midcap","Power & Utilities"
"01-01-2024","JKCEMENT","Largecap","Building Materials"
"01-01-2024","GALLANTT","Midcap","Metals & Mining"
"01-01-2024","GPIL","Midcap","Metals & Mining"
"01-01-2024","GMRAIRPORT","Largecap","Miscellaneous"
"01-01-2024","ACE","Midcap","Industrials"
"01-01-2024","NAUKRI","Largecap","I.T"
"01-01-2024","TORNTPOWER","Largecap","Power & Utilities"
"01-01-2024","SOBHA","Midcap","Realty"
"01-01-2024","FSL","Midcap","I.T"
"01-01-2024","FORTIS","Largecap","Healthcare"
"01-01-2024","DLF","Largecap","Realty"
"01-01-2024","CENTRALBK","Largecap","Bank"
"01-01-2024","MOTILALOFS","Largecap","Financials"
"01-01-2024","POWERGRID","Largecap","Power & Utilities"
"01-01-2024","ADANIPORTS","Largecap","Transportation"
"01-01-2024","TARIL","Midcap","Industrials"
"01-01-2024","BRIGADE","Largecap","Realty"
"01-01-2024","RPOWER","Midcap","Power & Utilities"
"01-01-2024","IRB","Largecap","Realty"
"01-01-2024","RECLTD","Largecap","Financials"
"01-01-2024","BAJAJ-AUTO","Largecap","Auto"
"01-01-2024","ADANIPOWER","Largecap","Power & Utilities"
"01-01-2024","NHPC","Largecap","Power & Utilities"
"01-01-2024","OIL","Largecap","Energy"
"01-01-2024","GODREJPROP","Largecap","Realty"
"01-01-2024","OBEROIRLTY","Largecap","Realty"
"01-01-2024","PRESTIGE","Largecap","Realty"
"01-01-2024","COALINDIA","Largecap","Metals & Mining"
"01-01-2024","KIRLOSENG","Largecap","Industrials"
"01-01-2024","MUTHOOTFIN","Largecap","Financials"
"01-01-2024","LTF","Largecap","Financials"
"01-01-2024","NBCC","Largecap","Miscellaneous"
"01-01-2024","INOXWIND","Midcap","Industrials"
"01-01-2024","ALKEM","Largecap","Healthcare"
"01-01-2024","MGL","Midcap","Energy"
"01-01-2024","BLS","Midcap","I.T"
"01-01-2024","ENDURANCE","Largecap","Auto"
"01-01-2024","VBL","Largecap","FMCG"
"01-01-2024","FACT","Largecap","Chemicals"
"01-01-2024","HUDCO","Largecap","Financials"
"01-01-2024","AUBANK","Largecap","Bank"
"01-01-2024","COCHINSHIP","Largecap","Aerospace & Defence"
"01-01-2024","TIINDIA","Largecap","Industrials"
"01-01-2024","NAM-INDIA","Largecap","Financials"
"01-01-2024","NEWGEN","Midcap","I.T"
"01-01-2024","ASTERDM","Largecap","Healthcare"
"01-01-2024","BDL","Largecap","Aerospace & Defence"
"01-01-2024","HAL","Largecap","Aerospace & Defence"
"01-01-2024","LEMONTREE","Midcap","Services"
"01-01-2024","HDFCAMC","Largecap","Financials"
"01-01-2024","CREDITACC","Largecap","Financials"
"01-01-2024","IRCON","Midcap","Realty"
"01-01-2024","TECHNOE","Midcap","Realty"
"01-01-2024","RVNL","Largecap","Realty"
"01-01-2024","AFFLE","Largecap","I.T"
"01-01-2024","IRCTC","Largecap","Transportation"
"01-01-2024","COHANCE","Midcap","Healthcare"
"01-01-2024","POWERINDIA","Largecap","Industrials"
"01-01-2024","MAXHEALTH","Largecap","Healthcare"
"01-01-2024","ANGELONE","Largecap","Financials"
"01-01-2024","UTIAMC","Midcap","Financials"
"01-01-2024","IRFC","Largecap","Financials"
"01-01-2024","RAILTEL","Midcap","Transportation"
"01-01-2024","KALYANKJIL","Largecap","Consumer Discretionary"
"01-01-2024","LODHA","Largecap","Realty"
"01-01-2024","SONACOMS","Largecap","Auto"
"01-01-2024","SHYAMMETL","Largecap","Metals & Mining"
"01-01-2024","TEGA","Midcap","Industrials"
"01-01-2024","ANANDRATHI","Largecap","Financials"
"01-01-2024","RAINBOW","Midcap","Healthcare"
"01-01-2024","PARADEEP","Midcap","Chemicals"
"01-01-2024","BIKAJI","Midcap","FMCG"
"01-01-2024","MEDANTA","Largecap","Healthcare"
"08-01-2024","ABREL","Midcap","Realty"
"08-01-2024","BEML","Midcap","Aerospace & Defence"
"08-01-2024","BLUESTARCO","Largecap","Consumer Discretionary"
"08-01-2024","CESC","Midcap","Power & Utilities"
"08-01-2024","CHAMBLFERT","Midcap","Chemicals"
"08-01-2024","EXIDEIND","Largecap","Auto"
"08-01-2024","CIPLA","Largecap","Healthcare"
"08-01-2024","BHEL","Largecap","Industrials"
"08-01-2024","HINDPETRO","Largecap","Energy"
"08-01-2024","IFCI","Largecap","Financials"
"08-01-2024","MRPL","Largecap","Energy"
"08-01-2024","CHENNPETRO","Largecap","Energy"
"08-01-2024","TITAN","Largecap","Consumer Discretionary"
"08-01-2024","EIDPARRY","Midcap","FMCG"
"08-01-2024","HEROMOTOCO","Largecap","Auto"
"08-01-2024","INFY","Largecap","I.T"
"08-01-2024","TRENT","Largecap","Consumer Discretionary"
"08-01-2024","LUPIN","Largecap","Healthcare"
"08-01-2024","MRF","Largecap","Auto"
"08-01-2024","NCC","Midcap","Realty"
"08-01-2024","ONGC","Largecap","Energy"
"08-01-2024","RELIANCE","Largecap","Energy"
"08-01-2024","PIDILITIND","Largecap","Chemicals"
"08-01-2024","PATANJALI","Largecap","FMCG"
"08-01-2024","TATAPOWER","Largecap","Power & Utilities"
"08-01-2024","THERMAX","Largecap","Industrials"
"08-01-2024","TORNTPHARM","Largecap","Healthcare"
"08-01-2024","CUMMINSIND","Largecap","Industrials"
"08-01-2024","ABBOTINDIA","Largecap","Healthcare"
"08-01-2024","LT","Largecap","Realty"
"08-01-2024","BOSCHLTD","Largecap","Auto"
"08-01-2024","SIEMENS","Largecap","Industrials"
"08-01-2024","TMPV","Largecap","Auto"
"08-01-2024","VOLTAS","Largecap","Consumer Discretionary"
"08-01-2024","GLAXO","Largecap","Healthcare"
"08-01-2024","TATACHEM","Midcap","Chemicals"
"08-01-2024","TATACONSUM","Largecap","FMCG"
"08-01-2024","EIHOTEL","Midcap","Services"
"08-01-2024","INDHOTEL","Largecap","Services"
"08-01-2024","APOLLOTYRE","Largecap","Auto"
"08-01-2024","CEATLTD","Midcap","Auto"
"08-01-2024","TATAINVEST","Largecap","Financials"
"08-01-2024","BBTC","Midcap","Auto"
"08-01-2024","PHOENIXLTD","Largecap","Realty"
"08-01-2024","SWANCORP","Midcap","Textiles"
"08-01-2024","ELECON","Midcap","Industrials"
"08-01-2024","BAYERCROP","Midcap","Chemicals"
"08-01-2024","PCBL","Midcap","Chemicals"
"08-01-2024","GILLETTE","Largecap","FMCG"
"08-01-2024","APOLLOHOSP","Largecap","Healthcare"
"08-01-2024","GRAPHITE","Midcap","Industrials"
"08-01-2024","CEMPRO","Largecap","Realty"
"08-01-2024","SHRIRAMFIN","Largecap","Financials"
"08-01-2024","NAVA","Midcap","Miscellaneous"
"08-01-2024","ANANTRAJ","Largecap","Realty"
"08-01-2024","TRIDENT","Midcap","Textiles"
"08-01-2024","GVT&D","Largecap","Industrials"
"08-01-2024","JMFINANCIL","Midcap","Financials"
"08-01-2024","SCI","Midcap","Transportation"
"08-01-2024","POONAWALLA","Largecap","Financials"
"08-01-2024","SUNPHARMA","Largecap","Healthcare"
"08-01-2024","CAPLIPOINT","Largecap","Healthcare"
"08-01-2024","JKTYRE","Midcap","Auto"
"08-01-2024","IOC","Largecap","Energy"
"08-01-2024","CHOICEIN","Midcap","Financials"
"08-01-2024","CGCL","Largecap","Financials"
"08-01-2024","BANKINDIA","Largecap","Bank"
"08-01-2024","ENGINERSIN","Midcap","Realty"
"08-01-2024","GMDCLTD","Midcap","Metals & Mining"
"08-01-2024","INDUSINDBK","Largecap","Bank"
"08-01-2024","HCLTECH","Largecap","I.T"
"08-01-2024","TVSMOTOR","Largecap","Auto"
"08-01-2024","BSOFT","Midcap","I.T"
"08-01-2024","OLECTRA","Midcap","Auto"
"08-01-2024","BHARTIARTL","Largecap","Telecom-Service"
"08-01-2024","PNB","Largecap","Bank"
"08-01-2024","OFSS","Largecap","I.T"
"08-01-2024","UNIONBANK","Largecap","Bank"
"08-01-2024","CANBK","Largecap","Bank"
"08-01-2024","JSL","Largecap","Metals & Mining"
"08-01-2024","UNOMINDA","Largecap","Auto"
"08-01-2024","TCS","Largecap","I.T"
"08-01-2024","COFORGE","Largecap","I.T"
"08-01-2024","JBMA","Midcap","Auto"
"08-01-2024","IIFL","Largecap","Financials"
"08-01-2024","JKCEMENT","Largecap","Building Materials"
"08-01-2024","SUZLON","Largecap","Industrials"
"08-01-2024","GMRAIRPORT","Largecap","Miscellaneous"
"08-01-2024","TECHM","Largecap","I.T"
"08-01-2024","NAUKRI","Largecap","I.T"
"08-01-2024","SOBHA","Midcap","Realty"
"08-01-2024","FSL","Midcap","I.T"
"08-01-2024","DLF","Largecap","Realty"
"08-01-2024","CENTRALBK","Largecap","Bank"
"08-01-2024","MOTILALOFS","Largecap","Financials"
"08-01-2024","ADANIPORTS","Largecap","Transportation"
"08-01-2024","ECLERX","Midcap","I.T"
"08-01-2024","TARIL","Midcap","Industrials"
"08-01-2024","BRIGADE","Largecap","Realty"
"08-01-2024","IRB","Largecap","Realty"
"08-01-2024","BAJAJ-AUTO","Largecap","Auto"
"08-01-2024","JSWENERGY","Largecap","Power & Utilities"
"08-01-2024","GODREJPROP","Largecap","Realty"
"08-01-2024","PERSISTENT","Largecap","I.T"
"08-01-2024","OBEROIRLTY","Largecap","Realty"
"08-01-2024","PRESTIGE","Largecap","Realty"
"08-01-2024","KIRLOSENG","Largecap","Industrials"
"08-01-2024","SCHNEIDER","Largecap","Industrials"
"08-01-2024","NBCC","Largecap","Miscellaneous"
"08-01-2024","MINDACORP","Midcap","Auto"
"08-01-2024","INDIGO","Largecap","Transportation"
"08-01-2024","NH","Largecap","Healthcare"
"08-01-2024","MGL","Midcap","Energy"
"08-01-2024","BLS","Midcap","I.T"
"08-01-2024","LTTS","Largecap","I.T"
"08-01-2024","SUNDARMFIN","Largecap","Financials"
"08-01-2024","COCHINSHIP","Largecap","Aerospace & Defence"
"08-01-2024","TIINDIA","Largecap","Industrials"
"08-01-2024","NAM-INDIA","Largecap","Financials"
"08-01-2024","NEWGEN","Midcap","I.T"
"08-01-2024","AMBER","Largecap","Consumer Discretionary"
"08-01-2024","HAL","Largecap","Aerospace & Defence"
"08-01-2024","LEMONTREE","Midcap","Services"
"08-01-2024","HDFCAMC","Largecap","Financials"
"08-01-2024","IRCON","Midcap","Realty"
"08-01-2024","CHALET","Midcap","Services"
"08-01-2024","RVNL","Largecap","Realty"
"08-01-2024","KPITTECH","Midcap","I.T"
"08-01-2024","IRCTC","Largecap","Transportation"
"08-01-2024","POWERINDIA","Largecap","Industrials"
"08-01-2024","MAXHEALTH","Largecap","Healthcare"
"08-01-2024","CAMS","Midcap","Financials"
"08-01-2024","ANGELONE","Largecap","Financials"
"08-01-2024","UTIAMC","Midcap","Financials"
"08-01-2024","MAZDOCK","Largecap","Aerospace & Defence"
"08-01-2024","IRFC","Largecap","Financials"
"08-01-2024","KALYANKJIL","Largecap","Consumer Discretionary"
"08-01-2024","LODHA","Largecap","Realty"
"08-01-2024","SHYAMMETL","Largecap","Metals & Mining"
"08-01-2024","ANANDRATHI","Largecap","Financials"
"08-01-2024","RAINBOW","Midcap","Healthcare"
"08-01-2024","BIKAJI","Midcap","FMCG"
"08-01-2024","MEDANTA","Largecap","Healthcare"
"15-01-2024","BEL","Largecap","Aerospace & Defence"
"15-01-2024","BLUESTARCO","Largecap","Consumer Discretionary"
"15-01-2024","CIPLA","Largecap","Healthcare"
"15-01-2024","BHEL","Largecap","Industrials"
"15-01-2024","HINDPETRO","Largecap","Energy"
"15-01-2024","IFCI","Largecap","Financials"
"15-01-2024","MRPL","Largecap","Energy"
"15-01-2024","CHENNPETRO","Largecap","Energy"
"15-01-2024","TITAN","Largecap","Consumer Discretionary"
"15-01-2024","IDBI","Largecap","Bank"
"15-01-2024","HEROMOTOCO","Largecap","Auto"
"15-01-2024","HFCL","Largecap","Telecom"
"15-01-2024","INFY","Largecap","I.T"
"15-01-2024","LICHSGFIN","Largecap","Financials"
"15-01-2024","LUPIN","Largecap","Healthcare"
"15-01-2024","MRF","Largecap","Auto"
"15-01-2024","NCC","Midcap","Realty"
"15-01-2024","ONGC","Largecap","Energy"
"15-01-2024","TORNTPHARM","Largecap","Healthcare"
"15-01-2024","CUMMINSIND","Largecap","Industrials"
"15-01-2024","BAJAJHLDNG","Largecap","Financials"
"15-01-2024","LT","Largecap","Realty"
"15-01-2024","BPCL","Largecap","Energy"
"15-01-2024","TMPV","Largecap","Auto"
"15-01-2024","GLAXO","Largecap","Healthcare"
"15-01-2024","COLPAL","Largecap","FMCG"
"15-01-2024","EIHOTEL","Midcap","Services"
"15-01-2024","INDHOTEL","Largecap","Services"
"15-01-2024","APOLLOTYRE","Largecap","Auto"
"15-01-2024","CEATLTD","Midcap","Auto"
"15-01-2024","TATAINVEST","Largecap","Financials"
"15-01-2024","BALKRISIND","Largecap","Auto"
"15-01-2024","SWANCORP","Midcap","Textiles"
"15-01-2024","ELECON","Midcap","Industrials"
"15-01-2024","PCBL","Midcap","Chemicals"
